Food code,Main food description,food_id,
28340660,"Chicken or turkey vegetable soup, home recipe",6,
28340670,"Chicken or turkey vegetable soup with rice, home recipe, Mexican style",6,
28340680,"Chicken or turkey and corn hominy soup,  home recipe, Mexican style",6,
28340690,"Chicken or turkey vegetable soup with potato and cheese, chunky style, canned or ready-to-serve",6,
28340700,Bird's nest soup,6,
28340750,Hot and sour soup,6,
28340800,"Chicken or turkey soup with vegetables and fruit, Asian Style",6,
28345010,"Chicken or turkey soup, cream of, canned, reduced sodium, NS as to made with milk or water",6,
28345020,"Chicken or turkey soup, cream of, canned, reduced sodium, made with milk",6,
28345030,"Chicken or turkey soup, cream of, canned, reduced sodium, made with water",6,
28345110,"Chicken or turkey soup, cream of, NS as to prepared with milk or water",6,
28345120,"Chicken or turkey soup, cream of, prepared with milk",6,
28345130,"Chicken or turkey soup, cream of, prepared with water",6,
28345160,"Chicken or turkey mushroom soup, cream of, prepared with milk",6,
28350040,"Fish stock, home recipe",6,
28350050,Fish chowder,6,
28350110,"Crab soup, NS as to tomato-base or cream style",6,
28350120,"Crab soup, tomato-base",6,
28350210,"Clam chowder, NS as to Manhattan or New England style",6,
28350220,"Clam chowder, Manhattan",6,
28350310,Turtle and vegetable soup,6,
28351110,"Fish and vegetable soup, no potatoes, Mexican style",6,
28351120,"Fish soup with potatoes, Mexican style",6,
28351160,"Codfish, rice, and vegetable soup, Puerto Rican style",6,
28351170,"Codfish soup with noodles, Puerto Rican style",6,
28355110,"Clam chowder, New England, NS as to prepared with water or milk",6,
28355120,"Clam chowder, New England, prepared with milk",6,
28355130,"Clam chowder, New England, prepared with water",6,
28355140,"Clam chowder, New England, reduced sodium, canned or ready-to-serve",6,
28355210,"Crab soup, cream of, prepared with milk",6,
28355250,Lobster bisque,6,
28355310,Oyster stew,6,
28355350,"Salmon soup, cream style",6,
28355410,"Shrimp soup, cream of, NS as to prepared with milk or water",6,
28355420,"Shrimp soup, cream of, prepared with milk",6,
28355430,"Shrimp soup, cream of, prepared with water",6,
28355450,"Seafood soup with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy",6,
28355460,"Seafood soup with potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy",6,
28355470,"Seafood soup with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes",6,
28355480,"Seafood soup with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes",6,
28360100,"Meat broth, Puerto Rican style",6,
28360210,"Spanish vegetable soup, Puerto Rican style",6,
32300100,Egg drop soup,6,
32301100,"Garlic egg soup, Puerto Rican style",6,
41601010,"Bean soup, NFS",6,
41601020,"Bean with bacon or ham soup, canned or ready-to-serve",6,
41601030,"Black bean soup, home recipe, canned or ready-to-serve",6,
41601040,"Lima bean soup, home recipe, canned or ready-to-serve",6,
41601070,"Soybean soup, miso broth",6,
41601080,"Pinto bean soup, home recipe, canned or ready-to-serve",6,
41601090,"Bean soup, with macaroni, home recipe, canned, or ready-to-serve",6,
41601110,"Bean and ham soup, chunky style, canned or ready-to-serve",6,
41601130,"Bean soup, mixed beans, home recipe, canned or ready-to-serve",6,
41601140,"Bean soup, home recipe",6,
41601160,"Bean and ham soup, canned, reduced sodium, prepared with water or ready-to-serve",6,
41601180,"Bean and ham soup, home recipe",6,
41601200,"Liquid from stewed kidney beans, Puerto Rican style",6,
41602010,"Pea and ham soup, chunky style, canned or ready-to-serve",6,
41602020,"Garbanzo bean or chickpea soup, home recipe, canned or ready-to-serve",6,
41602030,Split pea and ham soup,6,
41602050,Split pea soup,6,
41602070,"Split pea soup, canned, reduced sodium, prepared with water or ready-to-serve",6,
41602090,"Split pea and ham soup, canned, reduced sodium, prepared with water or ready-to-serve",6,
41603010,"Lentil soup, home recipe, canned, or ready-to-serve",6,
58155410,"Soupy rice with chicken, Puerto Rican style",6,
58155510,"Soupy rice mixture with chicken and potatoes, Puerto Rican style",6,
58400000,"Soup, NFS",6,
58400100,"Noodle soup, NFS",6,
58400200,"Rice soup, NFS",6,
58401010,"Barley soup, home recipe, canned, or ready-to-serve",6,
58401200,"Barley soup, sweet, with or without nuts, Asian Style",6,
58402010,"Beef noodle soup, canned or ready-to-serve",6,
58402020,"Beef dumpling soup, home recipe, canned or ready-to-serve",6,
58402030,"Beef rice soup, home recipe, canned or ready-to-serve",6,
58402100,"Beef noodle soup, home recipe",6,
58403010,"Chicken or turkey noodle soup, canned or ready-to-serve",6,
58403040,"Chicken or turkey noodle soup, home recipe",6,
58403050,"Chicken or turkey noodle soup, cream of, home recipe, canned, or ready-to-serve",6,
58403060,"Chicken or turkey noodle soup, reduced sodium, canned or ready-to-serve",6,
58403100,"Noodle and potato soup, Puerto Rican style",6,
58404010,"Chicken or turkey rice soup, canned, or ready-to-serve",6,
58404030,"Chicken or turkey rice soup, home recipe",6,
58404040,"Chicken or turkey rice soup, reduced sodium, canned, prepared with water or ready-to-serve",6,
58404050,"Chicken or turkey rice soup, reduced sodium, canned, prepared with milk",6,
58404100,"Rice and potato soup, Puerto Rican style",6,
58404500,Matzo ball soup,6,
58404510,"Chicken or turkey soup with dumplings and potatoes, home recipe, canned, or ready-to-serve",6,
58404520,"Chicken or turkey soup with dumplings, home recipe, canned or ready-to-serve",6,
58407010,"Instant soup, noodle",6,
58407030,"Soup, mostly noodles",6,
58407035,"Soup, mostly noodles, reduced sodium",6,
58407050,"Instant soup, noodle with egg, shrimp or chicken",6,
58408010,Wonton soup,6,
58408500,"Noodle soup with vegetables, Asian style",6,
58409000,"Noodle soup, with fish ball, shrimp, and dark green leafy vegetable",6,
58421000,"Sopa seca, Mexican style, NFS",6,
58421010,"Sopa Seca de Fideo, Mexican style, made with dry noodles, home recipe",6,
58421020,"Sopa de Fideo Aguada, Mexican style noodle soup, home recipe",6,
58421060,"Sopa seca de arroz, home recipe, Mexican style",6,
58421080,"Sopa de tortilla, Mexican style tortilla soup, home recipe",6,
63415100,"Soup, fruit",6,
71801000,"Potato soup, NS as to made with milk or water",6,
71801010,"Potato soup, cream of, prepared with milk",6,
71801020,"Potato soup, prepared with water",6,
71801100,Potato and cheese soup,6,
71803010,Potato chowder,6,
71851010,"Plantain soup, Puerto Rican style",6,
72302000,"Broccoli soup, prepared with milk, home recipe, canned or ready-to-serve",6,
72302020,"Broccoli soup, prepared with water, home recipe, canned, or ready-to-serve",6,
72302100,"Broccoli cheese soup, prepared with milk, home recipe, canned, or ready-to-serve",6,
72306000,Watercress broth with shrimp,6,
72307000,Spinach soup,6,
72308000,"Dark-green leafy vegetable soup with meat, Asian style",6,
72308500,"Dark-green leafy vegetable soup, meatless, Asian style",6,
73501000,"Carrot soup, cream of, prepared with milk, home recipe, canned or ready-to-serve",6,
73501010,"Carrot with rice soup, cream of, prepared with milk, home recipe, canned or ready-to-serve",6,
73502000,"Squash, winter type, soup, home recipe, canned, or ready-to-serve",6,
74601000,"Tomato soup, NFS",6,
74601010,"Tomato soup, cream of, prepared with milk",6,
74602010,"Tomato soup, prepared with water, or ready-to-serve",6,
74602050,"Tomato soup, instant type, prepared with water",6,
74602200,"Tomato soup, canned, reduced sodium, prepared with water, or ready-to-serve",6,
74602300,"Tomato soup, canned, reduced sodium, prepared with milk",6,
74603010,"Tomato beef soup, prepared with water",6,
74604010,"Tomato beef noodle soup, prepared with water",6,
74604100,"Tomato beef rice soup, prepared with water",6,
74604500,"Tomato noodle soup, canned, prepared with water or ready-to-serve",6,
74604600,"Tomato noodle soup, canned, prepared with milk",6,
74605010,"Tomato rice soup, prepared with water",6,
74606010,"Tomato vegetable soup, prepared with water",6,
74606020,"Tomato vegetable soup with noodles, prepared with water",6,
75600150,"Soup, cream of, NFS",6,
75601000,"Asparagus soup, cream of, NS as to made with milk or water",6,
75601010,"Asparagus soup, cream of, prepared with milk",6,
75601020,"Asparagus soup, cream of, prepared with water",6,
75601100,Borscht,6,
75601200,"Cabbage soup, home recipe, canned or ready-to-serve",6,
75601210,"Cabbage with meat soup, home recipe, canned or ready-to-serve",6,
75603010,"Celery soup, cream of, prepared with milk, home recipe, canned or ready-to-serve",6,
75603020,"Celery soup, cream of, prepared with water, home recipe, canned or ready-to-serve",6,
75604010,"Corn soup, cream of, prepared with milk",6,
75604020,"Corn soup, cream of, prepared with water",6,
75604600,Gazpacho,6,
75605010,"Leek soup, cream of, prepared with milk",6,
75607000,"Mushroom soup, NFS",6,
75607010,"Mushroom soup, cream of, prepared with milk",6,
75607020,"Mushroom soup, cream of, prepared with water",6,
75607040,"Mushroom soup, with meat broth, prepared with water",6,
75607050,"Mushroom soup, cream of, low sodium, prepared with water",6,
75607060,"Mushroom soup, cream of, NS as to made with milk or water",6,
75607080,"Mushroom with chicken soup, cream of, prepared with milk",6,
75607090,"Mushroom soup, cream of, canned, reduced sodium, NS as to made with milk or water",6,
75607100,"Mushroom soup, cream of, canned, reduced sodium, prepared with milk",6,
75607140,"Mushroom soup, cream of, canned, reduced sodium, prepared with water",6,
75608010,"Onion soup, cream of, prepared with milk",6,
75608100,"Onion soup, French",6,
75608200,"Onion soup, made from dry mix",6,
75609010,"Pea soup, prepared with milk",6,
75611010,"Vegetable soup, cream of, prepared with milk",6,
75612010,"Zucchini soup, cream of, prepared with milk",6,
75646010,Shav soup,6,
75647000,Seaweed soup,6,
75649010,"Vegetable soup, canned, prepared with water or ready-to-serve",6,
75649040,"Vegetable soup, reduced sodium, canned, ready to serve",6,
75649050,"Vegetable soup, made from dry mix",6,
75649110,"Vegetable soup, home recipe",6,
75649150,"Vegetable noodle soup, home recipe",6,
75650990,"Minestrone soup, reduced sodium, canned or ready-to-serve",6,
75651000,"Minestrone soup, home recipe",6,
75651010,"Minestrone soup, canned, prepared with water, or ready-to-serve",6,
75651020,"Vegetable beef soup, canned, prepared with water, or ready-to-serve",6,
75651030,"Vegetable beef noodle soup, prepared with water",6,
75651040,"Vegetable noodle soup, canned, prepared with water, or ready-to-serve",6,
75651070,"Vegetable rice soup, canned, prepared with water or ready-to-serve",6,
75651080,"Vegetable beef soup with rice, canned, prepared with water or ready-to-serve",6,
75651110,"Vegetable chicken rice soup, canned, prepared with water or ready-to-serve",6,
75651140,"Vegetable soup with chicken broth, home recipe, Mexican style",6,
75651150,"Vegetable noodle soup, reduced sodium, canned, prepared with water or ready-to-serve",6,
75652010,"Vegetable beef soup, home recipe",6,
75652030,"Vegetable beef soup, canned, prepared with milk",6,
75652040,"Vegetable beef soup with noodles or pasta, home recipe",6,
75652050,"Vegetable beef soup with rice, home recipe",6,
75654010,"Vegetarian vegetable soup, prepared with water",6,
75656010,"Vegetable soup, Spanish style, stew type",6,
75656020,"Vegetable soup, chunky style",6,
75656040,"Vegetable soup, with pasta, chunky style",6,
75656060,"Vegetable beef soup, chunky style",6,
75657000,"Vegetable broth, bouillon",6,
56205000,"Rice, cooked, NFS",9,
56205001,"Rice, white, cooked, NS as to fat",9,
56205002,"Rice, white, cooked, made with oil",9,
56205004,"Rice, white, cooked, made with butter",9,
56205006,"Rice, white, cooked, made with margarine",9,
56205007,"Rice, white, cooked, fat added, NS as to fat type",9,
56205008,"Rice, white, cooked, no added fat",9,
56205011,"Rice, brown, cooked, NS as to fat",9,
56205012,"Rice, brown, cooked, fat added, made with oil",9,
56205014,"Rice, brown, cooked, made with butter",9,
56205016,"Rice, brown, cooked, made with margarine",9,
56205017,"Rice, brown, cooked, fat added, NS as to fat type",9,
56205018,"Rice, brown, cooked, no added fat",9,
56205060,"Rice, cooked, with milk",9,
56205070,"Rice, sweet, cooked with honey",9,
56205101,Congee,9,
56205130,"Yellow rice, cooked, NS as to fat",9,
56205150,"Yellow rice, cooked, no added fat",9,
56205170,"Yellow rice, cooked, fat added",9,
56205190,"Rice, white, cooked, glutinous",9,
56205205,"Rice, wild, 100%, cooked, NS as to fat",9,
56205210,"Rice, wild, 100%, cooked, no added fat",9,
56205215,"Rice, wild, 100%, cooked, fat added",9,
56205300,"Rice, white and wild, cooked, no added fat",9,
56205310,"Rice, brown and wild, cooked, no added fat",9,
56205320,"Rice, white and wild, cooked, fat added",9,
56205330,"Rice, white and wild, cooked, NS as to fat",9,
56205340,"Rice, brown and wild, cooked, fat added",9,
56205350,"Rice, brown and wild, cooked, NS as to fat",9,
56205410,"Rice, white, cooked with fat, Puerto Rican style",9,
56104000,"Pasta, vegetable, cooked",8,
56112000,"Noodles, cooked",8,
56113000,"Noodles, whole grain, cooked",8,
56113990,"Noodles, vegetable, cooked",8,
56116990,"Long rice noodles, made from mung beans, cooked",8,
56117090,"Rice noodles, cooked",8,
56130000,"Pasta, cooked",8,
56132990,"Pasta, whole grain, cooked",8,
56140100,"Pasta, gluten free",8,
56200390,"Barley, NS as to fat",9,
56200400,"Barley, no added fat",9,
56200410,"Barley, fat added",9,
56200490,"Buckwheat groats, NS as to fat",9,
56200500,"Buckwheat groats, no added fat",9,
56200510,"Buckwheat groats, fat added",9,
56201990,"Millet, NS as to fat",9,
56202000,"Millet, no added fat",9,
56202100,"Millet, fat added",9,
56204000,"Quinoa, NS as to fat",9,
56204005,"Quinoa, no added fat",9,
56204010,"Quinoa, fat added",9,
56207110,"Bulgur, no added fat",9,
56207120,"Bulgur, fat added",9,
56207130,"Bulgur, NS as to fat",9,
56207160,"Couscous, plain, cooked",9,
51000100,"Bread, NS as to major flour",8,
51000110,"Bread, NS as to major flour, toasted",8,
51000180,"Bread, made from home recipe or purchased at a bakery, NS as to major flour",8,
51000190,"Bread, made from home recipe or purchased at a bakery, toasted, NS as to major flour",8,
51101000,"Bread, white",8,
51101010,"Bread, white, toasted",8,
51101050,"Bread, white, made from home recipe or purchased at a bakery",8,
51101060,"Bread, white, made from home recipe or purchased at a bakery, toasted",8,
51102010,"Bread, white with whole wheat swirl",8,
51102020,"Bread, white with whole wheat swirl, toasted",8,
51105010,"Bread, Cuban",8,
51105040,"Bread, Cuban, toasted",8,
51106010,"Bread, native, water, Puerto Rican style",8,
51106020,"Bread, native, water, toasted, Puerto Rican style",8,
51106200,"Bread, lard, Puerto Rican style",8,
51106210,"Bread, lard, toasted, Puerto Rican style",8,
51106300,"Bread, caressed, Puerto Rican style",8,
51106310,"Bread, caressed, toasted, Puerto Rican style",8,
51107010,"Bread, French or Vienna",8,
51107040,"Bread, French or Vienna, toasted",8,
51108010,"Focaccia, Italian flatbread, plain",8,
